sale_date,product_id,region_id,quantity,unit_price
2025-04-17,378,5,29,684
2025-03-09,469,6,64,2524
2025-06-13,996,6,22,3266
2025-07-08,443,7,10,3387
2025-03-02,328,1,82,4873
2025-08-17,104,5,54,4843
2025-05-04,217,1,79,812
2025-03-23,342,3,9,592
2025-06-09,9,4,31,558
2025-06-21,502,4,23,4363
2025-04-05,847,5,72,3656
2025-04-24,366,5,25,3110
2025-07-28,204,2,18,4412
2025-06-19,426,4,22,3091
2025-07-01,190,2,57,2326
2025-05-11,414,6,92,1862
2025-07-17,452,5,26,634
2025-03-18,6,2,51,4348
2025-07-14,452,2,7,4093
2025-07-25,48,2,56,1587
2025-03-20,195,1,40,3405
2025-07-04,417,5,18,4032
2025-03-12,93,1,25,552
2025-06-15,907,3,5,1085
2025-07-07,675,5,97,2980
2025-08-13,634,3,30,1061
2025-05-05,162,3,27,3444
2025-07-26,671,7,9,2338
2025-07-07,786,1,59,4348
2025-08-03,86,6,18,661
2025-08-21,209,3,56,2950
2025-03-23,174,3,65,2827
2025-08-04,879,4,17,2583
2025-07-17,569,5,28,2412
2025-07-02,672,3,14,2411
2025-03-02,464,2,39,4950
2025-05-02,394,6,46,1727
2025-06-20,601,7,92,929
2025-06-29,713,3,30,2701
2025-05-21,435,7,87,4457
2025-07-07,639,1,38,1330
2025-03-16,786,1,41,4664
2025-04-03,220,1,15,2868
2025-03-08,277,7,46,3763
2025-05-31,820,1,38,1582
2025-03-14,181,4,10,3891
2025-08-15,695,2,17,4764
2025-07-23,339,3,16,3405
2025-03-28,116,1,27,1607
2025-06-18,151,5,43,3841
2025-06-26,199,1,66,2599
2025-05-10,603,4,10,3196
2025-03-12,727,1,24,4427
2025-05-05,371,2,43,4320
2025-04-17,256,2,16,1632
2025-06-20,747,3,13,1052
2025-06-18,349,5,1,611
2025-07-17,780,3,38,1602
2025-06-13,420,1,87,758
2025-05-19,242,7,37,4304
2025-08-05,251,1,24,3980
2025-07-15,19,4,57,1181
2025-05-07,401,7,2,4432
2025-03-28,743,1,49,850
2025-07-05,694,2,56,4092
2025-07-10,336,7,57,1773
2025-03-14,515,6,51,669
2025-06-07,272,6,18,3764
2025-08-04,487,7,46,2980
2025-07-11,900,5,30,2858
2025-07-26,963,2,18,3735
2025-04-25,767,7,11,790
2025-05-13,418,1,96,4019
2025-08-23,841,7,54,1939
2025-05-14,114,5,81,4107
2025-05-07,809,6,71,4045
2025-05-16,78,3,70,3478
2025-03-22,143,4,56,4724
2025-04-24,200,7,42,2308
2025-04-22,554,1,7,4335
2025-07-30,965,6,89,2162
2025-03-12,578,4,91,4292
2025-07-05,168,1,9,2682
2025-05-02,333,3,72,4278
2025-04-13,532,3,60,4119
2025-06-12,669,5,18,2578
2025-06-17,452,4,3,1197
2025-03-19,941,3,49,2369
2025-03-24,966,5,33,2392
2025-07-24,12,4,29,1293
2025-06-22,642,5,81,1329
2025-05-09,533,5,78,4264
2025-03-05,904,2,55,2536
2025-04-20,13,6,38,4442
2025-04-28,54,7,16,579
2025-06-22,797,2,1,924
2025-03-16,18,3,53,4386
2025-07-26,182,1,83,2929
2025-04-23,252,5,99,2223
2025-05-02,50,1,73,1520
2025-08-23,881,1,77,4243
2025-05-18,732,6,40,2405
2025-08-03,147,7,1,542
2025-07-26,320,5,91,547
2025-05-17,147,1,6,2954
2025-05-03,359,7,14,3898
2025-03-09,778,2,14,4250
2025-05-10,249,6,51,2442
2025-07-15,734,7,80,3562
2025-05-25,631,3,42,3209
2025-03-21,661,6,91,1249
2025-07-31,34,7,91,1907
2025-07-23,863,6,69,3678
2025-05-12,534,4,53,951
2025-03-17,94,5,37,3888
2025-07-07,820,3,38,728
2025-07-23,951,1,30,2308
2025-06-10,703,6,69,2092
2025-06-18,350,1,23,3641
2025-06-17,345,7,28,1278
2025-07-24,229,7,25,1041
2025-06-29,363,1,49,2350
2025-04-11,648,6,65,4160
2025-03-06,257,3,43,888
2025-04-02,22,4,56,2788
2025-04-06,565,5,82,973
2025-04-04,433,2,85,2711
2025-07-03,421,4,60,3120
2025-06-21,773,2,2,4507
2025-07-15,321,4,34,4523
2025-06-05,749,5,6,3182
2025-04-02,465,7,19,3913
2025-07-24,349,7,55,3754
2025-07-26,794,4,39,4204
2025-07-28,834,5,59,971
2025-07-07,229,2,63,2922
2025-05-19,563,1,87,1274
2025-05-14,260,6,40,2632
2025-06-18,711,3,2,918
2025-05-24,877,7,7,1353
2025-05-12,394,2,81,4800
2025-03-15,632,4,32,1938
2025-04-05,582,4,7,4834
2025-03-19,735,4,15,4463
2025-05-24,604,6,27,4105
2025-05-09,811,2,46,1180
2025-06-04,344,7,33,1485
2025-07-10,557,2,6,739
2025-08-26,414,2,57,2836
2025-04-06,534,3,38,4659
2025-03-31,277,2,62,2343
2025-04-19,327,2,19,4917
2025-05-21,399,3,3,3109
2025-08-16,208,7,20,2735
2025-04-14,182,1,46,3831
2025-04-22,391,7,78,3245
2025-04-07,528,4,19,1992
2025-06-26,559,1,56,2274
2025-04-05,68,3,82,4625
2025-08-26,574,1,15,1208
2025-04-17,725,7,91,3078
2025-07-02,822,4,1,3262
2025-05-24,342,7,12,3419
2025-05-11,346,2,51,507
2025-08-04,387,4,51,1937
2025-04-30,135,1,3,2511
2025-05-09,230,1,55,3507
2025-03-29,14,5,47,3336
2025-03-26,605,6,56,2852
2025-06-21,223,6,2,3514
2025-06-06,294,2,79,3818
2025-06-17,342,4,57,4899
2025-05-05,585,4,89,1212
2025-07-10,973,1,62,4655
2025-03-18,238,1,30,2658
2025-07-30,827,1,50,2771
2025-05-31,273,7,56,4271
2025-07-16,770,1,90,4414
2025-06-11,531,1,40,1328
2025-07-15,378,1,89,4730
2025-06-30,604,1,64,734
2025-04-29,217,3,70,695
2025-07-13,881,4,50,2192
2025-06-25,364,3,25,2456
2025-08-10,476,1,48,1797
2025-04-25,134,5,81,1165
2025-04-24,603,7,74,3263
2025-05-24,145,6,75,1303
2025-06-08,221,4,95,2694
2025-05-25,701,5,61,3666
2025-06-30,823,3,80,3616
2025-07-11,945,5,48,1005
2025-08-01,657,3,29,3751
2025-04-21,152,2,42,2414
2025-05-22,785,5,78,4746
2025-06-29,274,4,83,3967
2025-05-03,194,7,11,3308
2025-06-17,737,2,23,4271
2025-07-04,665,6,31,2243
2025-03-08,862,7,76,1635
2025-08-10,622,5,28,1992
2025-03-16,449,2,10,3060
2025-08-16,647,5,18,1276
2025-05-28,514,5,95,1825
2025-04-02,799,5,82,4865
2025-08-19,6,6,44,4561
2025-08-08,102,4,16,4208
2025-03-30,129,6,82,4009
2025-03-06,955,7,9,3391
2025-04-12,329,5,73,646
2025-03-06,860,2,27,3636
2025-07-08,55,7,83,900
2025-06-06,232,2,84,810
2025-05-23,432,2,12,4016
2025-06-03,297,2,82,3626
2025-03-05,896,2,75,4475
2025-06-04,848,7,91,4548
2025-04-15,149,7,70,1826
2025-05-12,977,2,65,2184
2025-04-06,473,5,40,3783
2025-04-05,347,5,24,1305
2025-05-10,966,4,19,1052
2025-06-24,50,2,66,3163
2025-06-21,839,7,90,2741
2025-03-22,634,4,71,2889
2025-04-21,589,3,78,1567
2025-06-19,810,2,79,1693
2025-07-09,718,1,24,2015
2025-04-06,349,1,31,1180
2025-03-04,775,4,36,3091
2025-03-06,889,5,53,4796
2025-06-23,143,1,1,1945
2025-07-31,723,4,58,2537
2025-03-28,402,6,46,4296
2025-04-28,663,4,99,4177
2025-05-18,756,6,44,4125
2025-06-16,665,2,43,1802
2025-05-03,307,6,54,2879
2025-06-26,701,2,50,3797
2025-06-21,251,2,32,3600
2025-08-28,254,4,93,2261
2025-05-20,303,6,82,1018
2025-07-05,181,3,75,1670
2025-08-20,76,3,75,3927
2025-04-15,673,2,93,1749
2025-07-17,747,3,20,4296
2025-04-26,62,6,44,3218
2025-04-01,15,6,84,2653
2025-05-08,362,1,68,1191
2025-06-10,901,4,82,591
2025-08-13,474,4,52,1141
2025-04-15,330,5,82,3748
2025-05-01,179,4,49,4582
2025-05-21,76,7,23,2241
2025-04-28,370,1,69,3642
2025-04-29,127,2,17,3283
2025-03-16,58,1,9,1016
2025-08-17,360,4,10,4310
2025-07-07,864,5,63,4615
2025-04-13,897,5,39,2572
2025-08-11,997,4,17,1304
2025-07-05,668,7,37,2246
2025-08-26,770,6,15,1821
2025-04-04,144,5,80,1469
2025-07-03,818,5,23,1294
2025-04-27,129,7,50,1535
2025-05-12,611,3,65,4095
2025-08-29,73,5,73,3276
2025-05-04,310,3,10,1350
2025-06-24,145,7,25,2391
2025-08-07,63,2,100,3568
2025-08-21,256,3,9,1240
2025-04-14,301,7,71,2067
2025-07-17,172,3,83,4058
2025-06-04,582,6,5,1612
2025-08-02,743,1,49,3853
2025-04-30,73,3,54,3804
2025-05-28,873,1,94,1903
2025-07-25,315,5,39,4821
2025-05-25,534,6,13,3278
2025-05-12,486,1,86,873
2025-07-14,602,2,95,1765
2025-05-18,518,3,82,3898
2025-03-04,216,7,84,3660
2025-04-09,34,2,31,2128
2025-05-03,787,3,24,708
2025-03-30,259,2,46,4345
2025-05-08,959,2,27,4984
2025-04-27,20,7,66,3054
2025-08-06,630,4,42,1364
2025-08-03,93,7,56,4140
2025-03-24,242,3,14,3469
2025-03-18,979,3,5,4315
2025-05-12,629,6,80,4757
2025-06-10,382,3,70,2840
2025-08-01,930,2,33,4225
2025-08-23,793,6,30,602
2025-05-25,150,4,60,3428
2025-06-21,294,3,86,4112
2025-04-08,599,2,88,1542
2025-08-26,970,1,57,3474
2025-03-24,290,7,92,3082
2025-07-22,930,1,92,4526
2025-08-07,540,7,88,3313
2025-08-05,558,6,39,4700
2025-06-08,710,5,43,2475
2025-06-10,253,6,14,1971
2025-08-28,67,6,40,1570
2025-06-12,37,7,57,1109
2025-07-14,336,3,69,4062
2025-07-20,769,4,82,867
2025-08-28,364,1,13,1148
2025-08-25,287,2,18,1029
2025-04-20,8,6,88,3491
2025-07-28,360,3,73,4914
2025-06-04,623,5,53,4720
2025-07-26,647,3,47,2392
2025-06-22,948,5,34,2635
2025-05-14,187,3,74,3449
2025-04-01,24,3,25,3455
2025-04-27,982,2,39,3538
2025-03-17,315,7,11,1076
2025-07-18,792,3,2,1236
2025-05-28,400,3,88,3597
2025-03-22,556,2,45,977
2025-06-17,717,6,64,4701
2025-06-30,753,6,79,1747
2025-04-06,694,5,91,2311
2025-04-15,130,3,12,2711
2025-06-22,40,1,41,4499
2025-07-18,494,7,17,3891
2025-06-17,750,1,67,800
2025-07-19,576,6,8,4863
2025-04-16,245,3,4,4414
2025-05-30,133,7,26,2838
2025-05-19,656,1,67,2123
2025-03-26,905,2,37,4664
2025-03-24,506,7,42,2583
2025-06-01,617,7,77,1934
2025-06-15,108,5,24,4358
2025-08-16,588,5,97,3716
2025-03-25,454,5,36,3771
2025-07-12,531,2,22,3010
2025-08-01,75,3,68,2276
2025-03-10,102,2,1,772
2025-08-17,558,6,4,4191
2025-07-07,482,7,7,2601
2025-03-04,407,1,72,2027
2025-05-19,842,3,96,3488
2025-07-15,634,1,95,3011
2025-07-24,467,5,71,3882
2025-05-18,445,4,24,4490
2025-05-05,939,7,97,4011
2025-06-16,221,6,29,2236
2025-05-01,29,1,74,3088
2025-08-13,290,6,70,2620
2025-05-04,834,5,51,4205
2025-07-20,264,2,53,1552
2025-03-05,130,6,6,2105
2025-06-18,373,5,14,4456
2025-05-14,896,1,56,1141
2025-06-20,637,5,69,3488
2025-05-03,674,4,83,2658
2025-05-30,189,1,7,636
2025-07-13,446,7,87,3649
2025-06-05,286,1,58,2494
2025-07-24,150,6,21,2741
2025-04-13,900,1,15,4907
2025-04-30,959,7,79,4048
2025-04-27,8,2,99,4728
2025-06-16,871,3,74,3264
2025-07-16,375,1,26,1834
2025-04-28,388,2,6,2044
2025-07-08,297,2,83,861
2025-07-17,426,4,79,4161
2025-08-12,791,2,65,1549
2025-06-18,206,6,8,3161
2025-07-21,560,7,95,4317
2025-08-28,223,5,48,4532
2025-05-05,20,5,16,994
2025-04-01,439,3,99,4791
2025-05-12,694,2,70,2029
2025-04-18,535,6,84,4787
2025-04-23,783,5,3,2686
2025-07-29,578,3,37,1901
2025-07-26,598,2,64,4277
2025-04-01,976,6,58,1866
2025-06-25,732,3,37,2145
2025-08-11,410,1,92,3206
2025-07-02,251,2,79,2531
2025-03-25,779,2,53,1005
2025-05-13,388,4,96,1668
2025-03-28,307,5,79,4447
2025-07-24,917,5,69,2541
2025-07-27,367,7,5,2339
2025-03-20,210,1,22,2593
2025-07-22,281,1,71,1926
2025-05-31,408,1,21,956
2025-06-21,849,2,22,3264
2025-06-10,919,1,69,3693
2025-03-30,410,4,81,2724
2025-05-27,674,2,62,1181
2025-08-15,830,7,71,878
2025-06-03,367,3,25,723
2025-07-19,951,1,17,2290
2025-03-20,253,2,87,1266
2025-05-02,983,6,71,3711
2025-08-14,67,3,39,1040
2025-03-11,931,2,85,4569
2025-08-28,673,7,40,1256
2025-07-27,946,2,57,4693
2025-05-29,328,2,100,3428
2025-08-16,358,5,93,651
2025-04-30,315,4,87,1744
2025-08-07,474,4,1,3474
2025-07-02,112,7,48,1766
2025-05-16,183,7,59,1837
2025-03-12,599,1,12,2179
2025-03-18,973,5,39,993
2025-03-20,269,6,84,2436
2025-04-22,359,4,15,3794
2025-03-25,515,1,74,4888
2025-06-28,915,6,83,644
2025-05-29,235,3,22,1524
2025-04-15,676,2,88,4513
2025-03-08,595,4,53,2818
2025-07-31,891,6,73,4375
2025-03-13,732,6,61,3770
2025-03-05,867,3,13,2262
2025-08-09,398,4,8,3836
2025-06-04,163,5,18,1367
2025-04-29,295,7,31,1848
2025-08-19,246,1,2,4928
2025-03-10,63,1,90,4885
2025-05-02,239,1,13,1203
2025-03-20,718,2,34,1981
2025-05-02,483,6,38,1575
2025-04-27,803,3,89,3313
2025-08-23,378,1,9,2956
2025-06-13,17,7,76,1178
2025-04-21,920,5,46,4611
2025-05-03,348,5,52,2358
2025-03-30,523,3,56,917
2025-03-06,345,6,32,1381
2025-07-30,444,4,54,4107
2025-03-31,113,1,99,4306
2025-08-28,998,1,16,952
2025-06-01,843,7,55,632
2025-03-26,841,7,67,1145
2025-06-08,243,5,72,4181
2025-06-08,222,6,5,3423
2025-07-19,342,5,15,2841
2025-08-18,191,2,61,2294
2025-04-22,427,7,58,1559
2025-07-08,410,3,31,4951
2025-06-07,57,1,38,1741
2025-05-10,290,1,5,978
2025-07-18,455,4,88,1973
2025-05-30,460,7,95,4483
2025-03-27,821,6,60,1347
2025-07-07,213,4,76,4451
2025-08-29,644,1,66,3845
2025-07-07,715,1,48,4787
2025-03-05,4,1,4,3784
2025-07-29,220,4,18,4824
2025-03-08,674,5,29,3354
2025-06-05,555,3,53,4850
2025-04-20,556,1,3,4598
2025-05-17,483,3,2,3506
2025-08-18,657,3,64,3405
2025-08-16,892,1,22,1445
2025-03-06,21,6,64,4377
2025-06-12,116,1,89,3437
2025-04-21,876,6,33,1413
2025-07-16,18,6,32,3473
2025-08-17,749,3,31,3421
2025-06-25,233,7,78,1701
2025-05-02,402,3,53,3130
2025-07-29,49,2,55,4456
2025-03-16,158,7,1,4960
2025-04-29,186,6,97,2135
2025-07-06,83,3,70,3171
2025-04-30,60,2,97,1359
2025-04-25,292,4,87,1652
2025-08-04,920,7,44,3333
2025-08-10,546,1,42,1542
2025-03-07,721,7,23,642
2025-05-01,888,4,56,4656
2025-07-01,229,1,40,2875
2025-08-23,857,3,21,4480
2025-07-05,581,6,22,629
2025-06-07,836,4,13,3890
2025-04-08,339,2,41,4090
2025-08-01,344,4,70,1254
2025-03-26,85,3,67,2726
2025-03-10,112,6,82,2044
2025-04-01,682,1,35,2559
2025-05-12,647,5,6,2424
2025-07-06,492,5,38,4114
2025-05-21,320,4,16,2516
2025-03-22,535,7,99,2946
2025-08-27,978,4,6,1695
2025-04-08,466,1,94,953
2025-07-26,918,4,10,3704
2025-07-18,948,5,44,4812
2025-08-24,47,6,5,786
2025-07-03,873,1,90,3262
2025-05-05,435,2,19,3489
2025-07-28,560,1,69,4171
2025-03-29,799,6,27,4294
2025-08-19,868,5,57,4930
2025-05-29,107,4,96,3419
2025-08-01,123,6,93,3252
2025-03-29,554,3,31,1776
2025-03-19,599,5,93,1579
2025-03-15,227,7,31,3171
2025-07-27,310,6,33,1858
2025-08-29,558,3,35,1165
2025-05-07,2,3,92,2710
2025-04-18,16,4,12,818
2025-03-27,944,7,6,4968
2025-04-02,248,1,59,3355
2025-03-19,781,3,43,4028
2025-05-21,286,5,70,4901
2025-04-06,896,7,64,1372
2025-03-04,519,4,74,2760
2025-03-31,2,7,64,4938
2025-04-23,100,6,92,3743
2025-07-29,237,5,49,2132
2025-07-04,696,3,58,4127
2025-03-19,694,5,54,2990
2025-04-27,967,2,84,592
2025-08-22,293,2,8,3464
2025-07-29,590,6,83,3709
2025-06-05,190,5,67,879
2025-05-04,508,3,67,4465
2025-05-02,59,1,65,3227
2025-08-24,16,2,42,2712
2025-05-29,983,3,95,567
2025-06-04,340,5,35,2061
2025-05-06,687,4,68,2741
2025-03-09,905,7,81,4631
2025-07-16,842,7,93,975
2025-05-14,627,5,13,3133
2025-03-07,741,6,32,2908
2025-03-06,935,4,93,4540
2025-08-22,304,2,76,2270
2025-08-20,331,5,61,3503
2025-05-19,698,6,43,3346
2025-06-12,148,5,90,1419
2025-07-17,65,1,95,3347
2025-03-19,961,2,77,557
2025-05-22,873,5,81,621
2025-04-15,843,6,68,4884
2025-07-12,26,6,11,2457
2025-05-20,738,4,86,931
2025-08-20,212,6,74,2826
2025-03-24,236,2,60,2427
2025-04-16,453,2,56,2992
2025-07-30,155,6,73,993
2025-03-03,543,5,21,2472
2025-04-21,237,1,89,2353
2025-07-23,159,3,71,4683
2025-04-09,790,6,28,3738
2025-08-23,428,7,63,2544
2025-03-21,484,4,72,1524
2025-08-02,276,1,58,1513
2025-05-23,799,4,62,4705
2025-04-03,569,4,1,3521
2025-07-07,353,7,72,3103
2025-07-21,587,1,14,979
2025-06-11,439,4,88,1851
2025-06-15,471,7,51,4772
2025-04-06,270,1,48,4606
2025-06-13,531,1,72,3208
2025-05-09,348,7,81,2901
2025-05-31,66,4,48,3582
2025-08-15,155,3,74,904
2025-04-22,858,1,66,4885
2025-07-13,630,5,42,4012
2025-07-29,550,2,56,2381
2025-03-23,773,1,19,3387
2025-05-29,881,5,100,4888
2025-08-22,449,2,71,2898
2025-06-14,640,6,26,4677
2025-03-08,866,6,63,1862
2025-07-21,245,2,94,1714
2025-06-27,957,2,74,3196
2025-07-26,650,7,7,3051
2025-07-28,964,3,87,1368
2025-07-15,477,3,82,1720
2025-08-11,99,3,82,605
2025-06-02,541,4,74,1302
2025-08-04,45,5,61,4367
2025-06-22,433,7,64,4303
2025-03-02,742,2,18,4574
2025-06-22,839,6,72,1342
2025-07-19,470,3,79,4510
2025-05-01,169,3,14,1121
2025-04-11,614,5,28,4872
2025-04-15,177,7,1,2052
2025-08-02,608,6,2,3533
2025-07-09,406,3,7,4600
2025-06-06,282,5,42,4908
2025-07-31,471,1,94,2706
2025-05-29,694,1,20,2734
2025-07-22,126,6,23,3515
2025-08-29,349,3,7,2159
2025-08-21,626,4,100,1898
2025-04-30,333,6,38,1272
2025-06-10,225,2,49,1487
2025-05-18,526,3,24,3488
2025-06-11,739,6,20,617
2025-05-28,789,1,22,3060
2025-05-05,540,3,86,4503
2025-05-21,183,2,9,3295
2025-03-04,428,4,67,3963
2025-05-03,308,7,84,1224
2025-08-10,586,4,66,1309
2025-03-29,103,5,19,4581
2025-04-04,782,5,64,3524
2025-05-16,770,7,67,3374
2025-05-09,679,2,84,4992
2025-06-10,490,3,73,4517
2025-03-06,532,3,7,3656
2025-08-02,412,6,10,4571
2025-08-01,804,2,68,4245
2025-05-30,812,7,72,1859
2025-08-08,9,7,30,4270
2025-05-14,578,7,49,3333
2025-04-16,526,5,33,1804
2025-07-19,144,7,46,1617
2025-03-23,354,7,39,1683
2025-08-16,17,6,48,3256
2025-03-14,886,2,80,3846
2025-07-16,111,5,93,3371
2025-04-27,834,4,30,2717
2025-07-13,565,3,15,2424
2025-08-10,922,3,92,797
2025-07-20,527,7,6,1462
2025-04-16,306,7,26,570
2025-04-24,211,5,95,1244
2025-05-05,931,3,69,3854
2025-07-18,557,6,16,2569
2025-07-01,744,1,82,1651
2025-06-17,131,2,31,2410
2025-08-08,499,5,96,4820
2025-05-18,665,4,80,4181
2025-06-11,462,7,25,565
2025-03-26,90,6,62,3269
2025-07-30,46,7,21,2334
2025-04-21,782,3,58,3068
2025-08-15,253,6,77,4025
2025-07-17,140,1,95,4557
2025-04-10,590,6,84,711
2025-03-25,171,7,43,4349
2025-04-08,842,5,71,3889
2025-03-16,53,4,72,4925
2025-08-23,201,3,99,2787
2025-04-20,290,2,70,736
2025-06-06,920,7,31,4175
2025-06-01,223,1,90,571
2025-04-28,927,2,6,3360
2025-06-16,376,7,79,4617
2025-07-04,333,1,83,2705
2025-08-18,53,6,96,908
2025-06-20,564,3,77,3043
2025-07-28,313,5,26,1829
2025-04-09,33,4,4,2132
2025-06-05,720,1,21,2296
2025-04-08,228,3,89,3655
2025-05-02,975,3,11,4631
2025-08-25,979,5,8,1597
2025-04-27,261,2,75,1845
2025-06-01,369,3,23,1009
2025-08-20,986,2,19,1973
2025-07-07,762,5,85,4502
2025-05-07,54,5,13,3144
2025-08-21,579,6,58,4700
2025-07-30,42,6,98,4420
2025-06-14,826,1,9,4913
2025-08-29,45,1,25,1147
2025-05-01,447,7,4,2700
2025-03-26,941,5,48,700
2025-07-13,949,3,89,950
2025-05-27,435,3,7,4424
2025-06-15,622,5,6,4585
2025-03-31,265,1,59,2314
2025-06-07,645,4,78,4041
2025-03-12,699,7,68,621
2025-06-02,693,6,79,3018
2025-04-19,254,6,62,1504
2025-07-23,856,3,56,3397
2025-06-01,672,2,25,2865
2025-07-10,560,4,65,2992
2025-08-27,211,5,49,2726
2025-03-23,33,2,75,1351
2025-04-26,719,5,23,2374
2025-08-11,398,7,23,1805
2025-03-11,568,4,24,2305
2025-06-17,829,2,36,2160
2025-03-14,666,1,24,1806
2025-04-19,86,4,31,4134
2025-06-15,749,1,46,3834
2025-05-07,796,7,34,1490
2025-08-09,440,1,50,663
2025-03-05,551,4,86,1723
2025-04-22,336,1,69,2795
2025-05-14,17,4,50,1448
2025-03-10,241,3,12,3161
2025-07-05,226,2,87,926
2025-03-20,552,1,13,3885
2025-08-15,646,4,12,2257
2025-04-28,959,6,37,3921
2025-03-16,396,4,82,2697
2025-05-04,374,2,38,4855
2025-03-03,839,2,14,1313
2025-05-11,258,1,33,2257
2025-08-23,153,5,5,662
2025-05-01,216,3,77,2431
2025-06-23,752,4,80,4108
2025-06-19,558,2,39,673
2025-07-01,482,3,64,4924
2025-07-02,711,6,51,2693
2025-08-13,132,3,49,2944
2025-04-17,525,1,53,4935
2025-06-12,822,3,41,4668
2025-04-16,390,5,34,602
2025-03-08,211,1,23,4109
2025-08-01,714,6,11,578
2025-04-14,326,4,36,1101
2025-03-09,432,4,74,2006
2025-07-06,733,3,66,1735
2025-03-29,930,2,67,4134
2025-05-27,37,4,57,1394
2025-06-26,329,1,98,2177
2025-08-28,437,1,61,4548
2025-07-16,621,6,21,3883
2025-07-25,749,7,61,3215
2025-04-15,35,2,32,3135
2025-08-03,835,6,22,1567
2025-08-19,437,7,68,1880
2025-07-02,648,1,77,4274
2025-06-19,780,1,86,714
2025-08-06,869,4,21,3906
2025-04-09,444,4,14,1623
2025-03-15,105,5,88,2816
2025-07-25,551,6,24,1764
2025-07-09,549,1,85,3837
2025-07-23,219,6,88,1930
2025-08-21,883,5,64,4885
2025-05-16,713,2,90,3982
2025-04-07,890,2,93,4093
2025-08-22,587,3,40,700
2025-08-09,968,6,94,2294
2025-03-30,210,2,54,2467
2025-07-17,48,2,63,1013
2025-06-14,290,5,43,3570
2025-04-08,745,5,14,1715
2025-05-02,954,2,99,4341
2025-04-25,905,5,25,1162
2025-05-22,22,1,66,1319
2025-08-26,322,7,98,3590
2025-08-08,350,5,49,574
2025-08-01,689,6,95,1763
2025-08-26,851,3,86,1535
2025-04-08,311,2,26,2146
2025-05-30,942,5,14,4215
2025-08-22,94,3,94,552
2025-06-12,127,4,3,4083
2025-03-12,642,6,5,2455
2025-03-31,922,6,64,2153
2025-08-15,325,3,11,3442
2025-06-25,335,3,56,1366
2025-04-09,994,6,28,1417
2025-05-20,67,1,31,3956
2025-03-17,298,6,92,3922
2025-04-25,886,2,27,1753
2025-06-22,52,6,39,3166
2025-07-02,986,4,17,3166
2025-07-10,99,4,74,3670
2025-03-27,340,2,88,3945
2025-04-13,964,3,31,2770
2025-05-25,719,3,1,3131
2025-07-06,111,7,70,3744
2025-08-29,369,4,18,2948
2025-04-12,844,7,91,1738
2025-04-20,715,2,97,500
2025-07-10,876,7,48,1174
2025-03-14,529,6,5,4750
2025-05-23,983,1,32,1923
2025-06-18,711,6,7,4487
2025-06-14,538,4,26,1183
2025-06-27,30,7,56,1797
2025-07-14,266,7,79,1612
2025-05-05,755,7,85,3659
2025-05-14,884,4,61,1789
2025-04-14,488,6,76,4423
2025-06-14,717,3,78,1815
2025-04-20,886,4,94,3292
2025-05-24,869,5,31,1841
2025-05-08,469,2,90,1297
2025-07-04,24,4,22,1249
2025-05-27,463,3,13,3651
2025-03-05,451,4,65,3137
2025-04-30,78,2,44,4130
2025-08-02,715,2,45,1254
2025-07-24,450,2,12,3399
2025-07-08,373,7,30,2400
2025-05-07,129,4,94,1525
2025-06-29,577,4,54,3135
2025-04-02,766,6,91,1775
2025-08-06,832,6,30,4505
2025-07-05,786,5,1,568
2025-07-15,532,7,86,4206
2025-03-20,909,4,1,1104
2025-06-02,995,2,84,4122
2025-03-10,526,7,75,1734
2025-05-09,600,5,1,1289
2025-08-16,220,1,51,1232
2025-04-11,980,4,97,999
2025-05-21,473,1,92,3237
2025-06-05,646,1,64,1686
2025-03-03,379,5,77,1700
2025-08-18,705,1,50,3607
2025-06-22,592,7,55,2359
2025-08-18,515,1,55,4993
2025-06-29,984,2,16,3861
2025-08-05,446,1,2,1816
2025-06-04,363,4,42,3814
2025-03-17,481,7,47,4255
2025-04-02,286,7,90,1905
2025-07-11,305,2,92,4621
2025-07-04,340,3,40,2228
2025-04-27,476,1,25,4073
2025-07-19,815,1,25,1664
2025-07-07,476,6,91,563
2025-05-09,391,1,16,4035
2025-04-23,155,3,5,2622
2025-07-09,722,5,96,815
2025-03-29,488,1,49,664
2025-04-10,740,6,95,3698
2025-03-19,664,2,27,1742
2025-04-01,769,3,60,4943
2025-04-02,819,4,48,4608
2025-03-06,159,6,62,4464
2025-08-15,275,7,83,4726
2025-05-29,885,3,6,1986
2025-06-13,734,2,49,1357
2025-04-25,565,7,28,670
2025-03-20,454,3,86,4672
2025-08-09,473,4,64,2373
2025-04-19,707,6,44,1204
2025-07-09,83,7,89,3780
2025-07-07,989,7,78,1038
2025-07-31,582,4,94,1292
2025-04-26,154,2,27,3541
2025-03-07,27,2,70,4139
2025-04-16,674,6,50,4032
2025-04-08,833,2,63,2764
2025-03-19,85,7,36,3816
2025-07-01,244,1,94,562
2025-07-09,598,6,41,4929
2025-04-22,780,1,85,2889
2025-06-08,545,2,12,500
2025-08-12,520,2,29,1165
2025-04-01,150,5,12,1603
2025-05-20,801,1,64,2630
2025-07-26,472,5,26,2015
2025-03-20,870,7,39,1440
2025-06-26,497,7,76,1985
2025-06-16,492,4,29,4984
2025-06-01,210,2,44,3143
2025-08-20,708,1,19,3975
2025-05-16,464,3,93,4625
2025-06-23,710,5,90,3690
2025-08-12,938,6,81,2011
2025-03-15,70,5,39,4795
2025-04-09,221,4,11,3719
